InvoiceID,MedicineID,MedicineName,DosageForm,Category,Type,QuantitySold,SaleDate,SaleTime,UnitPrice,Revenue,CostPrice,Profit,DiscountPct,PaymentMethod,CustomerType,EmployeeID,SupplierID
1217708,MED0148,Gerovital Plant Stop Acnee Jel,Gel,Topical,Supply,1,21-07-2024,11:52,30.01,30.01,20.1,9.91,0,Card,Regular,EMP002,SUP006
1217708,MED0418,Gerovital Tratament Expert,Injection,Injectable,Supply,1,21-07-2024,11:52,43.26,43.26,28.97,14.29,0,Insurance,New,EMP008,SUP007
1217708,MED0189,Choline & Inositol 500/500Mg,Tablet,Oral Solid,Supply,4,21-07-2024,11:52,5.02,20.08,13.45,6.63,10,Card,Insurance,EMP008,SUP015
1217776,MED0106,Benzoyl Gel 5% Coral,Gel,Topical,Drug,1,03-05-2024,17:00,26.72,26.72,17.9,8.82,15,Cash,Regular,EMP002,SUP007
1217776,MED0013,Fucidine 15G Cream,Cream,Topical,Drug,1,03-05-2024,16:59,3.98,3.98,2.67,1.31,15,Mobile Payment,Regular,EMP003,SUP012
1217776,MED0256,Coral S Isotretionin 20,Capsule,Oral Solid,Drug,2,03-05-2024,16:59,19.93,39.86,26.7,13.16,10,Mobile Payment,Regular,EMP013,SUP006
1217776,MED0190,Tms Forte 800/160Mg,Tablet,Oral Solid,Drug,3,03-05-2024,16:59,9.8,29.4,19.69,9.71,5,Cash,New,EMP005,SUP013
1217840,MED0249,Amoclan Bid 1G,Tablet,Oral Solid,Drug,1,06-02-2024,14:22,13.93,13.93,9.33,4.6,15,Card,New,EMP007,SUP007
1217869,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,26-10-2024,15:51,18.5,18.5,12.39,6.11,5,Cash,Walk-in,EMP009,SUP010
1217869,MED0256,Coral S Isotretionin 20,Capsule,Oral Solid,Drug,1,26-10-2024,15:51,19.93,19.93,13.35,6.58,0,Cash,New,EMP004,SUP006
1217883,MED0419,Scargel With Alantoin 35G,Gel,Topical,Drug,1,05-01-2024,16:11,34.44,34.44,23.07,11.37,0,Mobile Payment,Regular,EMP019,SUP007
1217883,MED0007,Clorocil 5G Eye Ointments,Ointment,Topical,Drug,1,05-01-2024,16:10,36.01,36.01,24.12,11.89,10,Cash,Regular,EMP001,SUP002
1217883,MED0352,Pure Ocean Water Nasal Spray 0.9%,Nasal Spray,Nasal,Supply,3,05-01-2024,16:10,15.72,47.16,31.59,15.57,10,Card,Regular,EMP007,SUP010
1217898,MED0420,Folidine Plus,Tablet,Oral Solid,Drug,1,25-10-2024,16:47,2.85,2.85,1.91,0.94,5,Cash,Walk-in,EMP004,SUP012
1217914,MED0035,Caelin  Baby Care,Soap,Personal Care,Supply,1,25-12-2024,17:44,12.6,12.6,8.44,4.16,0,Cash,Walk-in,EMP001,SUP003
1217934,MED0209,Urilax 5Mg,Tablet,Oral Solid,Drug,3,13-10-2024,18:52,8.51,25.53,17.1,8.43,0,Card,Insurance,EMP014,SUP007
1217934,MED0291,Clomid 50 Mg,Tablet,Oral Solid,Drug,3,13-10-2024,18:52,1.57,4.71,3.15,1.56,10,Cash,New,EMP004,SUP013
1218019,MED0421,Betnosam Cream,Cream,Topical,Drug,1,21-07-2024,16:53,18.33,18.33,12.28,6.05,15,Insurance,Regular,EMP011,SUP014
1218019,MED0422,Melacare,Cream,Topical,Drug,1,21-07-2024,16:53,26.3,26.3,17.61,8.69,0,Cash,Regular,EMP007,SUP014
1218093,MED0206,Polaramine Repetabs,Tablet,Oral Solid,Drug,2,02-08-2024,14:26,5.45,10.9,7.3,3.6,10,Card,New,EMP015,SUP003
1218093,MED0386,Cipro-Denk 500,Tablet,Oral Solid,Drug,1,02-08-2024,14:25,6.97,6.97,4.67,2.3,0,Mobile Payment,Regular,EMP005,SUP008
1218093,MED0357,Aprazole 40Mg,Capsule,Oral Solid,Drug,2,02-08-2024,14:25,19.31,38.62,25.87,12.75,0,Cash,Regular,EMP005,SUP008
1218093,MED0017,D-Lortin 5Mg,Tablet,Oral Solid,Drug,3,02-08-2024,14:25,5.58,16.74,11.21,5.53,10,Insurance,Regular,EMP004,SUP015
1218104,MED0423,Stress B With Zinc,Tablet,Oral Solid,Drug,1,09-01-2024,15:07,5.1,5.1,3.42,1.68,15,Cash,New,EMP012,SUP001
1218128,MED0070,P.O,Powder,Dermatology,Supply,1,27-02-2024,16:06,10.35,10.35,6.93,3.42,15,Mobile Payment,Insurance,EMP011,SUP011
1218128,MED0266,Sano-D3 50.000 Oral,Solution,Oral Liquid,Supply,1,27-02-2024,16:06,13.26,13.26,8.88,4.38,5,Cash,Regular,EMP014,SUP009
1218130,MED0424,Duphaston 10Mg اصلى,Tablet,Oral Solid,Drug,1,12-07-2024,16:08,14.38,14.38,9.63,4.75,0,Cash,Regular,EMP013,SUP005
1218210,MED0425,Castor Oil,Syrup,Oral Liquid,Drug,1,12-12-2024,19:19,9.91,9.91,6.64,3.27,0,Cash,Insurance,EMP017,SUP005
1218210,MED0426,Zecuf* Herbal Cough Remedy,Syrup,Oral Liquid,Drug,1,12-12-2024,19:19,5.9,5.9,3.95,1.95,0,Mobile Payment,Insurance,EMP009,SUP004
1218246,MED0380,Filmox 500Mg,Capsule,Oral Solid,Drug,1,15-08-2024,13:49,17.19,17.19,11.51,5.68,10,Insurance,New,EMP015,SUP011
1218246,MED0427,Piostan 500Mg,Tablet,Oral Solid,Drug,1,15-08-2024,13:48,13.64,13.64,9.14,4.5,0,Cash,Regular,EMP007,SUP003
1218257,MED0101,Nutricia Nutrinidrink Vanilla,Milk Formula,Oral Liquid,Supply,1,26-07-2024,14:22,2.18,2.18,1.46,0.72,0,Cash,Regular,EMP005,SUP011
1218257,MED0101,Nutricia Nutrinidrink Vanilla,Milk Formula,Oral Liquid,Supply,1,26-07-2024,14:22,2.18,2.18,1.46,0.72,0,Insurance,New,EMP007,SUP011
1218257,MED0428,Gentex Oint 3G,Ointment,Topical,Supply,1,26-07-2024,14:22,3.21,3.21,2.15,1.06,10,Cash,Regular,EMP013,SUP005
1218257,MED0337,Gainsure,Powder,Dermatology,Supply,1,26-07-2024,14:22,9.45,9.45,6.33,3.12,10,Cash,Regular,EMP012,SUP014
1218260,MED0353,Isocor 20Mg,Tablet,Oral Solid,Drug,2,20-04-2024,14:37,18.88,37.76,25.29,12.47,0,Cash,Regular,EMP007,SUP006
1218260,MED0123,Isis Teen Derm,Gel,Topical,Supply,1,20-04-2024,14:37,31.81,31.81,21.31,10.5,0,Cash,Walk-in,EMP008,SUP005
1218268,MED0119,C-Lax  25Tab,Tablet,Oral Solid,Drug,2,15-10-2024,15:00,12.77,25.54,17.11,8.43,0,Cash,New,EMP016,SUP011
1218268,MED0212,Daily Complete Multivitamin Adva-Max,Tablet,Oral Solid,Supply,1,15-10-2024,14:59,16.01,16.01,10.72,5.29,5,Mobile Payment,Insurance,EMP016,SUP003
1218268,MED0102,Novophan Energizing,Shampoo,Personal Care,Supply,2,15-10-2024,14:59,22.18,44.36,29.71,14.65,0,Card,Walk-in,EMP009,SUP014
1218268,MED0333,Sx-7 Hydroxy Cut Gold Plus,Powder,Dermatology,Supply,1,15-10-2024,14:59,20.75,20.75,13.9,6.85,0,Insurance,Regular,EMP014,SUP012
1218268,MED0334,Saciatrap,Powder,Dermatology,Supply,1,15-10-2024,14:59,7.16,7.16,4.8,2.36,5,Insurance,Insurance,EMP002,SUP010
1218281,MED0206,Polaramine Repetabs,Tablet,Oral Solid,Drug,2,04-03-2024,15:41,5.45,10.9,7.3,3.6,5,Cash,Regular,EMP009,SUP003
1218281,MED0414,Nopain   D.S.,Tablet,Oral Solid,Drug,1,04-03-2024,15:41,5.66,5.66,3.79,1.87,10,Cash,Insurance,EMP001,SUP009
1218281,MED0013,Fucidine 15G Cream,Cream,Topical,Drug,1,04-03-2024,15:41,3.98,3.98,2.67,1.31,0,Cash,Regular,EMP014,SUP012
1218534,MED0429,Paracetamol Injection,Injection,Injectable,Drug,1,20-05-2024,19:04,62.57,62.57,41.91,20.66,15,Card,Regular,EMP015,SUP001
1218534,MED0430,Gabapentin 300Mg Hard,Capsule,Oral Solid,Drug,3,20-05-2024,19:04,15.75,47.25,31.65,15.6,0,Mobile Payment,Regular,EMP006,SUP001
1218558,MED0431,Dermacos Anti-Spot Gel,Cream,Topical,Supply,1,05-10-2024,13:20,6.94,6.94,4.65,2.29,0,Insurance,Walk-in,EMP002,SUP011
1218575,MED0432,Fine`S Multivitamin Pectin Gummies,Lozenge,Oral Solid,Drug,1,27-02-2024,14:48,9.37,9.37,6.28,3.09,15,Insurance,New,EMP002,SUP011
1218644,MED0028,Isotoin 20Mg Usp,Capsule,Oral Solid,Drug,2,03-01-2024,17:46,3.29,6.58,4.41,2.17,0,Cash,Regular,EMP015,SUP013
1218653,MED0309,Eromycin  500Mg,Tablet,Oral Solid,Drug,1,05-04-2024,18:09,16.23,16.23,10.87,5.36,15,Cash,Walk-in,EMP017,SUP014
1218653,MED0410,Magnesium Aiwa,Powder,Dermatology,Drug,1,05-04-2024,18:09,11.7,11.7,7.84,3.86,15,Mobile Payment,Walk-in,EMP010,SUP015
1218654,MED0237,Ebetrex 50Mg/5Ml,Injection,Injectable,Supply,1,15-03-2024,18:14,72.32,72.32,48.44,23.88,0,Cash,Regular,EMP007,SUP003
1218654,MED0349,Ferachel Forte 1100Mg,Tablet,Oral Solid,Drug,2,15-03-2024,18:11,13.37,26.74,17.91,8.83,0,Mobile Payment,Regular,EMP014,SUP007
1218654,MED0283,Belosalic 0.5Mg+20Mg/G,Solution,Oral Liquid,Drug,1,15-03-2024,18:11,12.15,12.15,8.14,4.01,5,Cash,Regular,EMP004,SUP002
1218654,MED0388,Ducray Kertyol-S Shampoo,Shampoo,Personal Care,Supply,1,15-03-2024,18:11,13.77,13.77,9.22,4.55,5,Insurance,Regular,EMP010,SUP003
1218757,MED0035,Caelin  Baby Care,Soap,Personal Care,Supply,1,01-05-2024,15:26,12.6,12.6,8.44,4.16,5,Mobile Payment,New,EMP005,SUP003
1218757,MED0353,Isocor 20Mg,Tablet,Oral Solid,Drug,1,01-05-2024,15:26,18.88,18.88,12.65,6.23,10,Cash,New,EMP010,SUP006
1218757,MED0433,White Gel 150Ml,Gel,Topical,Supply,1,01-05-2024,15:26,9.51,9.51,6.37,3.14,5,Card,Insurance,EMP009,SUP013
1218757,MED0431,Dermacos Anti-Spot Gel,Cream,Topical,Supply,1,01-05-2024,15:25,6.94,6.94,4.65,2.29,0,Card,Insurance,EMP006,SUP011
1218761,MED0035,Caelin  Baby Care,Soap,Personal Care,Supply,1,30-10-2024,15:36,12.6,12.6,8.44,4.16,15,Insurance,New,EMP014,SUP003
1218761,MED0003,Irazole  100Mg  15Tab,Capsule,Oral Solid,Drug,6,30-10-2024,15:36,6.59,39.54,26.48,13.06,0,Cash,Walk-in,EMP001,SUP010
1218761,MED0033,Canesten 20G Skin Cream,Cream,Topical,Drug,2,30-10-2024,15:36,22.84,45.68,30.59,15.09,15,Mobile Payment,New,EMP016,SUP001
1218761,MED0179,Caelin %5 Sulfur,Soap,Personal Care,Supply,1,30-10-2024,15:35,13.86,13.86,9.28,4.58,0,Cash,Insurance,EMP017,SUP010
1218859,MED0101,Nutricia Nutrinidrink Vanilla,Milk Formula,Oral Liquid,Supply,2,20-05-2024,21:26,2.18,4.36,2.92,1.44,0,Cash,New,EMP003,SUP011
1218902,MED0434,Babe Anti-Wrinkle Lifting Cream 50Ml,Cream,Topical,Supply,1,20-09-2024,15:40,38.44,38.44,25.75,12.69,5,Cash,New,EMP019,SUP007
1218902,MED0015,Caelin Vitamin E Plus,Soap,Personal Care,Supply,1,20-09-2024,15:40,20.2,20.2,13.53,6.67,5,Mobile Payment,Insurance,EMP015,SUP006
1218937,MED0353,Isocor 20Mg,Tablet,Oral Solid,Drug,2,27-04-2024,17:16,18.88,37.76,25.29,12.47,15,Cash,Regular,EMP012,SUP006
1218937,MED0435,Bioderma Sebium Hydra  Te 40Ml,Cream,Topical,Supply,1,27-04-2024,17:16,22.16,22.16,14.84,7.32,0,Mobile Payment,New,EMP010,SUP002
1218954,MED0145,Fast Fat Super 1&2 2*60,Tablet,Oral Solid,Supply,3,20-01-2024,17:51,9.33,27.99,18.75,9.24,10,Card,New,EMP008,SUP012
1218954,MED0102,Novophan Energizing,Shampoo,Personal Care,Supply,1,20-01-2024,17:49,22.18,22.18,14.86,7.32,0,Mobile Payment,New,EMP015,SUP014
1218954,MED0436,Anti-Aging Collagen + Vitamin C,Tablet,Oral Solid,Supply,3,20-01-2024,17:49,2.43,7.29,4.88,2.41,10,Mobile Payment,Walk-in,EMP007,SUP006
1219009,MED0369,Effaclar H,Cream,Topical,Supply,1,03-05-2024,13:47,3.06,3.06,2.05,1.01,0,Cash,Walk-in,EMP009,SUP013
1219009,MED0293,Novophan Hair Loss,Lotion,Topical,Supply,1,03-05-2024,13:47,26.57,26.57,17.8,8.77,0,Insurance,Insurance,EMP016,SUP014
1219009,MED0123,Isis Teen Derm,Gel,Topical,Supply,1,03-05-2024,13:47,31.81,31.81,21.31,10.5,0,Cash,Regular,EMP013,SUP005
1219031,MED0035,Caelin  Baby Care,Soap,Personal Care,Supply,1,04-01-2024,14:50,12.6,12.6,8.44,4.16,15,Card,New,EMP009,SUP003
1219043,MED0161,Cialis 5Mg,Tablet,Oral Solid,Drug,1,01-03-2024,15:26,2.81,2.81,1.88,0.93,10,Cash,Walk-in,EMP006,SUP012
1219043,MED0291,Clomid 50 Mg,Tablet,Oral Solid,Drug,3,01-03-2024,15:26,1.57,4.71,3.15,1.56,5,Cash,Regular,EMP016,SUP013
1219043,MED0292,Fertilex Plus Men,Capsule,Oral Solid,Drug,1,01-03-2024,15:26,15.77,15.77,10.56,5.21,0,Cash,Regular,EMP008,SUP012
1219083,MED0220,Ultra Iron Plus,Capsule,Oral Solid,Drug,1,08-03-2024,17:18,6.99,6.99,4.68,2.31,0,Cash,Insurance,EMP015,SUP015
1219083,MED0437,Santekvin 0.15 G,Suppository,Suppository,Drug,1,08-03-2024,17:18,7.99,7.99,5.35,2.64,0,Insurance,Regular,EMP005,SUP008
1219083,MED0438,Multi-Gyn Liquigel  30Ml,Cream,Topical,Drug,1,08-03-2024,17:17,34.39,34.39,23.03,11.36,15,Insurance,Regular,EMP001,SUP013
1219083,MED0439,Aspetax Protect Adipharm 75Mg,Tablet,Oral Solid,Drug,2,08-03-2024,17:17,9.94,19.88,13.31,6.57,0,Cash,New,EMP008,SUP015
1219128,MED0440,Neomercazole 5Mg Amdipharm,Tablet,Oral Solid,Drug,1,07-07-2024,19:29,16.33,16.33,10.94,5.39,10,Cash,Insurance,EMP016,SUP003
1219149,MED0068,Gainuup Powerful Fruits 300G,Powder,Dermatology,Supply,1,28-09-2024,12:33,5.64,5.64,3.78,1.86,10,Cash,Regular,EMP013,SUP005
1219149,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,28-09-2024,12:32,18.5,18.5,12.39,6.11,15,Cash,Regular,EMP008,SUP010
1219167,MED0295,Silfect 100 Mg,Tablet,Oral Solid,Drug,1,02-01-2024,14:25,15.21,15.21,10.19,5.02,0,Card,Walk-in,EMP018,SUP006
1219200,MED0126,Kidsvital Multivitamin Tonic Sunlife,Syrup,Oral Liquid,Drug,1,21-02-2024,15:43,7.19,7.19,4.82,2.37,0,Card,Insurance,EMP017,SUP002
1219216,MED0303,Predin,Syrup,Oral Liquid,Drug,1,14-03-2024,16:31,15.35,15.35,10.28,5.07,0,Cash,New,EMP005,SUP004
1219216,MED0070,P.O,Powder,Dermatology,Supply,4,14-03-2024,16:31,10.35,41.4,27.73,13.67,0,Insurance,Regular,EMP004,SUP011
1219216,MED0205,Apetito Biofaktor 150Ml,Syrup,Oral Liquid,Supply,3,14-03-2024,16:31,9.77,29.31,19.63,9.68,0,Card,Regular,EMP009,SUP014
1219239,MED0126,Kidsvital Multivitamin Tonic Sunlife,Syrup,Oral Liquid,Drug,3,21-05-2024,17:55,7.19,21.57,14.45,7.12,10,Card,Regular,EMP012,SUP002
1219239,MED0070,P.O,Powder,Dermatology,Supply,3,21-05-2024,17:55,10.35,31.05,20.8,10.25,0,Mobile Payment,Insurance,EMP017,SUP011
1219239,MED0168,Ultra Growth Plus 60Cap,Capsule,Oral Solid,Supply,1,21-05-2024,17:55,13.88,13.88,9.3,4.58,15,Insurance,Regular,EMP009,SUP008
1219261,MED0441,Anestocaine 0.5% 10Ml Eye Drop,Drop,Oral Liquid,Supply,1,26-01-2024,19:48,12.68,12.68,8.49,4.19,5,Cash,New,EMP004,SUP008
1219263,MED0442,Regen-Sil 15G,Gel,Topical,Supply,1,10-09-2024,19:58,39.55,39.55,26.49,13.06,0,Cash,Walk-in,EMP009,SUP011
1219335,MED0093,Dilaprost 5Mg,Tablet,Oral Solid,Drug,3,11-03-2024,16:19,16.15,48.45,32.45,16,0,Cash,Insurance,EMP017,SUP004
1219335,MED0021,Sebium Photoderm Akn Mat Spf 30 40Ml,Cream,Topical,Supply,1,11-03-2024,16:19,32.82,32.82,21.98,10.84,0,Mobile Payment,Walk-in,EMP010,SUP010
1219335,MED0095,White Intense Night 30Ml,Cream,Topical,Supply,1,11-03-2024,16:19,5.35,5.35,3.58,1.77,10,Cash,Regular,EMP013,SUP014
1219335,MED0123,Isis Teen Derm,Gel,Topical,Supply,1,11-03-2024,16:19,31.81,31.81,21.31,10.5,0,Cash,New,EMP001,SUP005
1219335,MED0353,Isocor 20Mg,Tablet,Oral Solid,Drug,2,11-03-2024,16:19,18.88,37.76,25.29,12.47,10,Cash,New,EMP003,SUP006
1219513,MED0070,P.O,Powder,Dermatology,Supply,4,21-06-2024,18:27,10.35,41.4,27.73,13.67,5,Insurance,New,EMP019,SUP011
1219513,MED0266,Sano-D3 50.000 Oral,Solution,Oral Liquid,Supply,1,21-06-2024,18:27,13.26,13.26,8.88,4.38,15,Mobile Payment,Insurance,EMP004,SUP009
1219513,MED0128,Vitadine 200Ml,Syrup,Oral Liquid,Drug,1,21-06-2024,18:27,16.87,16.87,11.3,5.57,10,Cash,Walk-in,EMP008,SUP002
1219513,MED0126,Kidsvital Multivitamin Tonic Sunlife,Syrup,Oral Liquid,Drug,1,21-06-2024,18:27,7.19,7.19,4.82,2.37,0,Cash,Insurance,EMP010,SUP002
1219560,MED0195,Micropore 3M .. Plaster Qawayii,Patch,Transdermal,Supply,6,05-07-2024,14:15,32.73,196.38,131.53,64.85,5,Cash,New,EMP009,SUP015
1219560,MED0443,Bronkovent Zynova,Syrup,Oral Liquid,Drug,1,05-07-2024,14:15,11.53,11.53,7.72,3.81,15,Insurance,New,EMP008,SUP007
1219560,MED0341,Floxin-L 500Mg,Tablet,Oral Solid,Drug,1,05-07-2024,14:15,16.21,16.21,10.86,5.35,0,Mobile Payment,Regular,EMP018,SUP010
1219567,MED0444,Castolax,Capsule,Oral Solid,Drug,2,25-08-2024,14:44,19.08,38.16,25.56,12.6,15,Mobile Payment,Regular,EMP020,SUP009
1219583,MED0445,Isotroin-20 Tab30,Tablet,Oral Solid,Drug,3,11-08-2024,15:28,17.99,53.97,36.15,17.82,15,Card,Walk-in,EMP019,SUP003
1219583,MED0445,Isotroin-20 Tab30,Tablet,Oral Solid,Drug,3,11-08-2024,15:28,17.99,53.97,36.15,17.82,0,Insurance,Walk-in,EMP017,SUP003
1219583,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,11-08-2024,15:28,18.5,18.5,12.39,6.11,10,Cash,New,EMP006,SUP010
1219583,MED0123,Isis Teen Derm,Gel,Topical,Supply,1,11-08-2024,15:28,31.81,31.81,21.31,10.5,15,Card,Walk-in,EMP016,SUP005
1219583,MED0106,Benzoyl Gel 5% Coral,Gel,Topical,Drug,1,11-08-2024,15:28,26.72,26.72,17.9,8.82,0,Cash,Regular,EMP017,SUP007
1219583,MED0158,Caelin Ketovit Shampoo,Shampoo,Personal Care,Supply,1,11-08-2024,15:27,18.47,18.47,12.37,6.1,0,Cash,Insurance,EMP001,SUP002
1219613,MED0446,Ivypect Cough,Syrup,Oral Liquid,Drug,1,10-10-2024,16:53,11.8,11.8,7.9,3.9,0,Card,Insurance,EMP005,SUP010
1219613,MED0013,Fucidine 15G Cream,Cream,Topical,Drug,1,10-10-2024,16:53,3.98,3.98,2.67,1.31,5,Cash,Walk-in,EMP001,SUP012
1219613,MED0170,Julmentin  2X  1000Mg,Tablet,Oral Solid,Drug,4,10-10-2024,16:53,3.95,15.8,10.58,5.22,0,Cash,New,EMP011,SUP008
1219613,MED0304,Unidox Capsules 100Mg,Capsule,Oral Solid,Drug,3,10-10-2024,16:53,12.28,36.84,24.67,12.17,0,Cash,New,EMP018,SUP004
1219613,MED0354,Caelin Antibacterial Soap,Soap,Personal Care,Supply,1,10-10-2024,16:53,5.23,5.23,3.5,1.73,0,Insurance,Regular,EMP014,SUP002
1219621,MED0353,Isocor 20Mg,Tablet,Oral Solid,Drug,1,04-01-2024,17:09,18.88,18.88,12.65,6.23,10,Cash,Regular,EMP019,SUP006
1219621,MED0106,Benzoyl Gel 5% Coral,Gel,Topical,Drug,1,04-01-2024,17:09,26.72,26.72,17.9,8.82,10,Insurance,Insurance,EMP011,SUP007
1219621,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,04-01-2024,17:09,18.5,18.5,12.39,6.11,10,Cash,Regular,EMP001,SUP010
1219621,MED0190,Tms Forte 800/160Mg,Tablet,Oral Solid,Drug,3,04-01-2024,17:09,9.8,29.4,19.69,9.71,5,Cash,Insurance,EMP016,SUP013
1219621,MED0382,Prednisolone 5Mg,Tablet,Oral Solid,Drug,5,04-01-2024,17:09,7.06,35.3,23.64,11.66,0,Insurance,Regular,EMP007,SUP006
1219621,MED0382,Prednisolone 5Mg,Tablet,Oral Solid,Drug,2,04-01-2024,17:09,7.06,14.12,9.46,4.66,0,Mobile Payment,Walk-in,EMP006,SUP006
1219621,MED0382,Prednisolone 5Mg,Tablet,Oral Solid,Drug,5,04-01-2024,17:09,7.06,35.3,23.64,11.66,15,Insurance,New,EMP004,SUP006
1219621,MED0179,Caelin %5 Sulfur,Soap,Personal Care,Supply,1,04-01-2024,17:08,13.86,13.86,9.28,4.58,0,Cash,Walk-in,EMP010,SUP010
1219622,MED0419,Scargel With Alantoin 35G,Gel,Topical,Drug,1,19-06-2024,17:10,34.44,34.44,23.07,11.37,5,Insurance,Walk-in,EMP014,SUP007
1219622,MED0007,Clorocil 5G Eye Ointments,Ointment,Topical,Drug,2,19-06-2024,17:10,36.01,72.02,48.24,23.78,5,Cash,Regular,EMP009,SUP002
1219622,MED0352,Pure Ocean Water Nasal Spray 0.9%,Nasal Spray,Nasal,Supply,2,19-06-2024,17:10,15.72,31.44,21.06,10.38,0,Cash,New,EMP009,SUP010
1219646,MED0266,Sano-D3 50.000 Oral,Solution,Oral Liquid,Supply,1,09-01-2024,18:11,13.26,13.26,8.88,4.38,0,Mobile Payment,Insurance,EMP019,SUP009
1219646,MED0266,Sano-D3 50.000 Oral,Solution,Oral Liquid,Supply,1,09-01-2024,18:11,13.26,13.26,8.88,4.38,10,Insurance,New,EMP007,SUP009
1219646,MED0135,Marathon 60 Tab,Capsule,Oral Solid,Drug,6,09-01-2024,18:11,3.08,18.48,12.38,6.1,5,Cash,Regular,EMP013,SUP013
1219646,MED0135,Marathon 60 Tab,Capsule,Oral Solid,Drug,6,09-01-2024,18:10,3.08,18.48,12.38,6.1,5,Insurance,New,EMP020,SUP013
1219711,MED0084,Elica-M,Ointment,Topical,Drug,1,03-10-2024,14:44,36.22,36.22,24.26,11.96,0,Card,Regular,EMP019,SUP015
1219711,MED0148,Gerovital Plant Stop Acnee Jel,Gel,Topical,Supply,1,03-10-2024,14:44,30.01,30.01,20.1,9.91,15,Cash,Insurance,EMP019,SUP006
1219711,MED0418,Gerovital Tratament Expert,Injection,Injectable,Supply,1,03-10-2024,14:44,43.26,43.26,28.97,14.29,10,Insurance,Regular,EMP012,SUP007
1219718,MED0431,Dermacos Anti-Spot Gel,Cream,Topical,Supply,1,24-06-2024,14:49,6.94,6.94,4.65,2.29,15,Cash,Regular,EMP004,SUP011
1219718,MED0401,Mera White Plus Day Cream,Cream,Topical,Supply,1,24-06-2024,14:49,19.36,19.36,12.97,6.39,5,Card,New,EMP013,SUP004
1219735,MED0447,Fluocort 5Ml 0.1%,Ear Drop,Ear,Drug,1,31-03-2024,15:43,15.79,15.79,10.58,5.21,0,Card,Walk-in,EMP016,SUP008
1219780,MED0448,Ciptadine  4Mg,Tablet,Oral Solid,Drug,3,23-10-2024,17:35,10.84,32.52,21.78,10.74,10,Cash,Regular,EMP020,SUP013
1219816,MED0433,White Gel 150Ml,Gel,Topical,Supply,1,07-03-2024,19:25,9.51,9.51,6.37,3.14,0,Card,Regular,EMP007,SUP013
1219816,MED0449,Svr  Clairial Serum  30Ml,Serum,Topical,Supply,1,07-03-2024,19:25,33.73,33.73,22.59,11.14,0,Cash,Insurance,EMP008,SUP006
1219816,MED0199,Differin  Adapalene 0.1%  30G,Gel,Topical,Drug,1,07-03-2024,19:25,39.97,39.97,26.77,13.2,15,Cash,New,EMP011,SUP003
1219816,MED0433,White Gel 150Ml,Gel,Topical,Supply,1,07-03-2024,19:25,9.51,9.51,6.37,3.14,0,Mobile Payment,Regular,EMP002,SUP013
1219902,MED0019,Acm Depiwhite Advanced,Cream,Topical,Supply,1,17-12-2024,16:53,32.95,32.95,22.07,10.88,0,Cash,Insurance,EMP011,SUP002
1219902,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,17-12-2024,16:53,18.5,18.5,12.39,6.11,0,Card,New,EMP012,SUP010
1219902,MED0304,Unidox Capsules 100Mg,Capsule,Oral Solid,Drug,3,17-12-2024,16:53,12.28,36.84,24.67,12.17,0,Cash,Regular,EMP016,SUP004
1219907,MED0347,"Hair,Skin & Nails Century",Tablet,Oral Solid,Drug,1,23-10-2024,17:04,19.39,19.39,12.99,6.4,5,Cash,Regular,EMP008,SUP015
1219907,MED0450,3 Days Show Slimming,Cream,Topical,Supply,1,23-10-2024,17:04,23.27,23.27,15.59,7.68,15,Insurance,New,EMP018,SUP002
1219907,MED0334,Saciatrap,Powder,Dermatology,Supply,1,23-10-2024,17:04,7.16,7.16,4.8,2.36,15,Insurance,Regular,EMP011,SUP010
1219907,MED0333,Sx-7 Hydroxy Cut Gold Plus,Powder,Dermatology,Supply,1,23-10-2024,17:04,20.75,20.75,13.9,6.85,0,Insurance,New,EMP016,SUP012
1219927,MED0168,Ultra Growth Plus 60Cap,Capsule,Oral Solid,Supply,1,08-06-2024,17:53,13.88,13.88,9.3,4.58,15,Cash,New,EMP008,SUP008
1219927,MED0070,P.O,Powder,Dermatology,Supply,2,08-06-2024,17:53,10.35,20.7,13.86,6.84,5,Card,Walk-in,EMP014,SUP011
1219927,MED0302,Nutriatfal 125Ml,Syrup,Oral Liquid,Supply,2,08-06-2024,17:53,10.73,21.46,14.37,7.09,0,Cash,Walk-in,EMP018,SUP007
1219931,MED0451,Solifas 5Mg,Tablet,Oral Solid,Drug,3,30-10-2024,18:08,18.1,54.3,36.37,17.93,0,Card,Regular,EMP001,SUP015
1219931,MED0452,Uvamin Retard 100Mg,Capsule,Oral Solid,Drug,1,30-10-2024,18:08,15.26,15.26,10.22,5.04,0,Mobile Payment,Regular,EMP003,SUP005
1219945,MED0070,P.O,Powder,Dermatology,Supply,2,28-01-2024,18:51,10.35,20.7,13.86,6.84,0,Cash,New,EMP004,SUP011
1219945,MED0101,Nutricia Nutrinidrink Vanilla,Milk Formula,Oral Liquid,Supply,1,28-01-2024,18:51,2.18,2.18,1.46,0.72,0,Mobile Payment,Regular,EMP019,SUP011
